equation, soln_entropy, soln_score
48-9*5=3,8.886245286425169,3
58-9*6=4,8.897796272219761,3
68-9*7=5,8.829042959848378,3
78-9*8=6,8.190811885940981,3
88-9*9=7,7.422311985836941,3
18-9/1=9,7.532708304645501,4
18*1-9=9,7.865988956337775,2
18*1/2=9,8.34912951891723,2
18*1/3=6,8.442177393768233,2
28*1/4=7,8.789726642881602,3
18*1/6=3,8.415313773718031,3
48*1/6=8,8.133517588782942,2
28*1/7=4,8.799113353075048,2
48*1/8=6,8.155227027345923,3
18*1/9=2,8.355348825134303,2
58*2=116,8.44429565691854,2
68*2=136,8.065633129307335,2
78*2=156,8.634686706777524,2
88*2=176,7.990271174912017,3
98*2=196,7.952000060653496,3
18*2/4=9,8.81758158183248,3
18*2/6=6,8.208310462512424,3
28*2/7=8,7.634994033082437,2
28*2/8=7,7.64278561607196,3
18*2/9=4,8.822969831163938,3
38*3=114,7.820134299280895,2
48*3=144,7.17603743698276,2
58*3=174,8.618750574064117,2
68*3=204,8.329583137325853,2
78*3=234,8.103925259864265,2
88*3=264,8.05455515979565,3
98*3=294,7.991582735901535,3
18*3/6=9,8.796411241461135,2
18*3/9=6,8.809074268419058,3
28*4=112,7.911760893582123,2
38*4=152,8.668226644874604,2
48*4=192,8.033375689641097,2
58*4=232,8.198135584578147,2
68*4=272,8.168066644850208,2
78*4=312,8.826553032983593,2
88*4=352,8.03634934063546,3
98*4=392,7.977917835276611,3
18*4/8=9,8.11443049422421,2
18*4/9=8,8.099070183505315,3
28*5=140,8.372002341990925,3
38*5=190,8.280389022316147,3
48*5=240,7.809556480172827,2
58*5=290,7.658934943209952,3
68*5=340,8.374182017643369,2
78*5=390,8.269245975553373,3
88*5=440,7.096888285974636,3
98*5=490,7.585804002505831,3
18*6=108,7.241369071482299,3
28*6=168,7.327379402702544,3
38*6=228,7.52462349385693,3
48*6=288,7.0686405003175485,3
58*6=348,7.963140237035856,3
68*6=408,6.905359975406899,2
78*6=468,7.286966751787799,3
88*6=528,7.0483858825553245,3
98*6=588,6.957494866156751,3
18*7=126,8.342304877370099,3
28*7=196,8.52935264179502,4
38*7=266,7.962804342089628,3
48*7=336,8.028403441148862,2
58*7=406,8.148937602441146,3
68*7=476,7.236813039838127,3
78*7=546,7.879132563314264,3
88*7=616,7.387488948533808,2
98*7=686,7.186404833916978,3
18*8=144,7.014430570366823,3
28*8=224,6.6402168222902205,3
38*8=304,6.9256859737550815,3
48*8=384,6.365179561448328,2
58*8=464,7.309444296003194,3
68*8=544,7.315766377785202,3
78*8=624,7.981807159020282,3
88*8=704,6.536376032752636,3
98*8=784,6.91778800000285,3
18*9=162,8.213231100402348,2
28*9=252,7.137927614016909,3
38*9=342,7.966696013503133,3
48*9=432,7.994556816292498,2
58*9=522,7.385517407125428,4
68*9=612,8.053200654720534,2
78*9=702,7.403758617076367,3
88*9=792,7.112707997201389,2
98*9=882,6.2185784321189175,3
18/1-9=9,7.5129556993428865,3
18/1/2=9,7.69991118561097,3
18/1/3=6,7.760665185653205,3
28/1/4=7,8.107948843350059,3
18/1/6=3,7.719577096528716,3
48/1/6=8,7.41522770514677,3
28/1/7=4,8.1046435757592,3
48/1/8=6,7.431892145237652,3
18/1/9=2,7.674731824606831,3
18/2-1=8,7.687765870656129,2
18/2-2=7,8.217879043351303,3
18/2-3=6,8.800908841758455,2
18/2-4=5,8.781762044367087,2
18/2-5=4,8.785788720231517,3
28/2-5=9,8.164467426904949,2
18/2-6=3,8.766218035563519,3
28/2-6=8,7.532705614847642,2
18/2-7=2,8.18671145147593,2
28/2-7=7,7.475773012930818,3
18/2-8=1,7.626218469233613,3
28/2-8=6,7.55110402952427,3
18/2-9=0,8.39562244968584,4
28/2-9=5,8.155585987094017,3
18/2*1=9,8.32364788063612,3
18/2/1=9,7.736522879342917,3
28/2/2=7,6.6878582152827954,3
18/2/3=3,7.534888710545213,2
48/2/3=8,7.44763015650055,2
48/2/4=6,7.54556597468156,2
48/2/6=4,7.504155423073436,3
28/2/7=2,6.623473626351807,3
98/2/7=7,7.295290621387737,3
48/2/8=3,7.422295172785545,3
18/2/9=1,7.637044683650321,3
18/3+1=7,8.361591470151183,3
18/3+2=8,8.12335629882744,2
18/3+3=9,8.119070577711847,3
18/3-1=5,8.347581927483375,2
18/3-2=4,8.786319671771766,2
18/3-3=3,7.194532051516165,3
18/3-4=2,8.77172844867799,2
18/3-5=1,8.278685794338669,3
18/3-6=0,8.461271516431127,2
48/3-7=9,8.663526933456657,2
48/3-8=8,7.10411949233479,3
48/3-9=7,8.652493871138567,3
18/3*1=6,8.400441371345455,3
18/3/1=6,7.779736704563649,3
18/3/2=3,7.512871507500017,3
48/3/2=8,7.434122317896087,2
18/3/3=2,7.536842309297199,2
48/3/4=4,6.556266586027217,2
18/3/6=1,7.674910697579939,3
48/3/8=2,7.4159709006195635,2
28/4+1=8,8.124798545155988,3
28/4+2=9,8.249415062650732,3
28/4-1=6,8.777562110255694,2
28/4-2=5,8.236967414292286,2
28/4-3=4,8.163283298841872,2
48/4-3=9,8.08985456382633,2
28/4-4=3,8.159819589420078,3
48/4-4=8,6.513899642219284,2
28/4-5=2,8.199196515744132,2
48/4-5=7,8.0486184474826,3
28/4-6=1,8.711083394053652,3
48/4-6=6,7.456940349676422,2
28/4-7=0,8.449081921691022,3
48/4-7=5,8.04557256683642,4
48/4-8=4,6.475496961259888,3
68/4-8=9,7.994964130321129,2
48/4-9=3,8.054840435499207,3
68/4-9=8,7.979832954121953,3
28/4*1=7,8.727178135977304,3
18/4*2=9,8.740335634195143,3
28/4/1=7,8.112133953583502,3
48/4/2=6,7.508091901210403,3
48/4/3=4,6.519908393046061,3
48/4/4=3,6.534104079111404,3
48/4/6=2,7.471168425945902,2
28/4/7=1,8.039256972516077,3
18/6+1=4,8.359105787015762,3
48/6+1=9,8.68864770153974,3
18/6+2=5,8.729193090352975,3
18/6+3=6,8.093468255921561,3
18/6+4=7,8.702842848807304,3
18/6+5=8,8.009599876447233,3
18/6+6=9,8.013483748948513,3
18/6-1=2,8.313589747022105,2
48/6-1=7,8.681559099247398,2
18/6-2=1,8.25749938180428,2
48/6-2=6,8.074642400305917,2
18/6-3=0,8.415144367867057,2
48/6-3=5,8.669758656747984,2
48/6-4=4,7.174958924801338,3
78/6-4=9,8.584473737058914,3
48/6-5=3,8.642203956565067,3
78/6-5=8,7.894374938265242,3
48/6-6=2,8.066061826300357,2
78/6-6=7,7.228707538498861,3
48/6-7=1,8.624624013567129,3
78/6-7=6,7.253352740778659,3
48/6-8=0,7.708229674918551,3
78/6-8=5,7.897951791802352,3
78/6-9=4,8.578956142528448,3
18/6*1=3,8.33482207144623,3
48/6*1=8,8.041389892788008,3
18/6*2=6,8.09607377615507,3
18/6*3=9,8.688678177359268,3
18/6/1=3,7.699514662649073,3
48/6/1=8,7.38302251330773,3
48/6/2=4,7.445291799947995,3
18/6/3=1,7.635115651774455,3
48/6/4=2,7.451636734515012,3
48/6/8=1,7.3160323925564175,3
28/7+1=5,8.643771329475056,3
28/7+2=6,8.174154112796144,3
28/7+3=7,7.963390411794093,3
28/7+4=8,8.01058393555583,3
28/7+5=9,8.573078111860408,3
28/7-1=3,8.614655313561522,2
28/7-2=2,7.229165338648025,2
28/7-3=1,8.5807080894497,3
28/7-4=0,8.379633574375841,3
98/7-5=9,7.764701598814701,2
98/7-6=8,7.821295127734523,2
98/7-7=7,6.822322581124069,3
98/7-8=6,7.841136564890177,3
98/7-9=5,7.785375422907236,3
28/7*1=4,8.665691599738931,3
28/7*2=8,7.505887605165314,3
28/7/1=4,8.040925177105427,3
28/7/2=2,6.5717314113993055,3
98/7/2=7,7.2093031253201,3
28/7/4=1,7.975161475081123,4
98/7/7=2,7.203301974282825,3
48/8+1=7,7.963147668697656,2
48/8+2=8,7.082802966262494,3
48/8+3=9,7.922904933650844,3
48/8-1=5,7.949030111903489,2
48/8-2=4,7.375870549919347,2
88/8-2=9,6.938497882818802,3
48/8-3=3,7.320894332334191,3
88/8-3=8,5.924682808538236,2
48/8-4=2,7.387312553192919,2
88/8-4=7,6.929563702077645,2
48/8-5=1,7.899028565799282,3
88/8-5=6,6.929773856809118,3
48/8-6=0,7.649600457279451,3
88/8-6=5,6.918207420649374,3
88/8-7=4,6.9209461530565815,3
88/8-8=3,5.936888227976591,3
88/8-9=2,6.911258378647823,3
48/8*1=6,7.994543179885423,3
28/8*2=7,7.4773902654593565,3
18/8*4=9,7.9343748673112655,3
48/8/1=6,7.340877539343117,4
48/8/2=3,7.308193533818627,3
48/8/3=2,7.312827960516986,3
48/8/6=1,7.257987181925949,3
18/9+1=3,8.163990904322407,2
18/9+2=4,8.622760502758146,3
18/9+3=5,8.574608860586961,3
18/9+4=6,8.608837226774792,3
18/9+5=7,8.504014502881805,3
18/9+6=8,7.87113752556401,3
18/9+7=9,7.783571847312106,3
18/9-1=1,7.242747131724185,3
18/9-2=0,8.241517971802963,3
18/9*1=2,8.16387916056982,3
18/9*2=4,8.604930435961045,3
18/9*3=6,8.607348458493767,3
18/9*4=8,7.898262387019965,3
18/9/1=2,7.566008786620993,3
18/9/2=1,7.496684163843879,3
190/2=95,8.132242473022602,4
190/38=5,8.600854225429833,3
190/5=38,8.850178551175322,3
290/5=58,8.135797226613782,3
390/5=78,8.700645592953226,3
290/58=5,7.872116129954905,3
490/5=98,8.008377351901599,3
390/65=6,7.878939655517209,3
390/6=65,8.070941083715462,3
490/70=7,6.874092183642508,3
490/7=70,7.057999979691819,3
390/78=5,8.480347508765387,3
190/95=2,7.909069851173855,4
490/98=5,7.783432179981195,3
291/3=97,8.395072382639146,4
291/97=3,8.164730302677256,3
891/9=99,6.33219858158898,3
891/99=9,6.1521606017135,3
192/24=8,8.449349872414821,3
192/2=96,7.960922597867645,3
192/32=6,8.471078802321134,4
192/3=64,9.178839388556156,3
192/4=48,8.593345685103776,2
292/4=73,8.548842569235129,3
192/48=4,8.339212519369118,3
392/4=98,8.399420808907509,3
392/49=8,8.198945792441446,3
392/56=7,8.815866260501727,3
192/6=32,8.63924055894988,3
192/64=3,8.934414238339832,2
492/6=82,8.549218025412227,2
292/73=4,8.395463937184138,3
592/74=8,8.82337439360321,3
392/7=56,9.029998098647797,3
192/8=24,8.667390463810497,3
492/82=6,8.411677532789023,2
392/8=49,8.359138889780237,3
592/8=74,8.986646329448062,3
792/88=9,7.414257468401477,3
792/8=99,7.336838979988777,4
192/96=2,7.709823029168682,3
392/98=4,8.173987122335205,3
792/9=88,7.622212257927758,3
792/99=8,7.194956971716316,3
693/77=9,7.402374063203144,3
693/7=99,7.349309757224283,3
693/9=77,7.596153836823273,3
693/99=7,7.176547940823305,4
194/2=97,8.464631663079691,3
294/3=98,8.449077360256824,3
294/42=7,7.833316589820126,3
294/49=6,7.665762766441434,3
294/6=49,7.838867186290408,3
594/66=9,7.472067984652473,3
594/6=99,7.366843075343307,3
294/7=42,7.984992514505719,3
594/9=66,7.67704152012966,3
194/97=2,8.248917445218105,4
294/98=3,8.19251906661322,3
594/99=6,7.213529168044325,4
195/3=65,8.517507123509777,3
195/39=5,7.602474157951636,3
195/5=39,7.830334655389352,3
295/5=59,6.845169048294774,3
495/55=9,6.591854245880193,3
395/5=79,7.693397071344798,3
295/59=5,6.620023668452324,3
495/5=99,6.718103703856629,3
195/65=3,8.303904440302587,3
595/7=85,7.4038112728869585,3
395/79=5,7.488811040805352,3
595/85=7,7.247077011930667,3
495/9=55,6.764443715079783,3
495/99=5,6.5338962512788,3
196/28=7,8.909854322828098,3
196/2=98,8.497737920651112,3
296/37=8,8.895926756588953,3
196/4=49,7.878290000881322,4
396/44=9,7.618720327104616,3
296/4=74,8.529369502515374,4
196/49=4,7.664408144545161,3
396/4=99,7.4448651928025535,4
496/62=8,8.325623199729245,2
396/6=66,6.540365953530703,3
396/66=6,6.36948621181787,3
196/7=28,9.173769010872164,3
296/74=4,8.343417176349467,3
296/8=37,9.067940965770632,3
496/8=62,8.478006492344306,3
696/87=8,7.477889789361441,3
696/8=87,7.668709209422959,4
396/9=44,7.809625814170854,3
196/98=2,8.250463204164049,4
396/99=4,7.284629157754326,3
297/33=9,7.620784982800995,3
297/3=99,7.459300942314527,3
497/71=7,7.287975544838575,3
497/7=71,7.434108563273315,3
297/9=33,7.786324955330301,3
297/99=3,7.2674134928177505,3
198/22=9,7.747660700102231,3
198/2=99,7.520137660188835,4
198/33=6,8.3998393862649,3
198/3=66,8.556926028740858,4
198/6=33,8.565598926790907,3
198/66=3,8.316351056530008,2
498/6=83,8.408380348288603,3
498/83=6,8.261317499916919,2
198/9=22,7.956584847054286,2
198/99=2,7.331736204115,3
399/57=7,7.457091662179326,4
399/7=57,7.646768922517958,3
19+10=29,8.026069691071374,4
29+10=39,8.471090338541826,5
39+10=49,8.482333910986295,5
49+10=59,8.440162899813433,4
59+10=69,8.43153201837015,4
69+10=79,8.395178976947012,4
79+10=89,8.278391700484756,4
89+10=99,7.341154509584848,4
99+1=100,6.445185689368114,3
19+11=30,7.997372966789984,3
29+11=40,8.848912974535766,3
39+11=50,8.838034715045229,3
49+11=60,8.838492050330522,4
59+11=70,8.770716875385569,3
69+11=80,8.747574958340744,3
79+11=90,7.99477762682053,3
19+12=31,8.231641368505382,3
29+12=41,8.561910392287377,3
39+12=51,9.06150871303687,3
49+12=61,9.089870780821435,4
59+12=71,9.020657777803734,3
69+12=81,9.01382115015561,4
79+12=91,8.29070973931516,3
19+13=32,8.503276853901092,3
29+13=42,8.976458865166427,3
39+13=52,8.909382540309306,2
49+13=62,9.510808821291,3
59+13=72,9.464358639554208,3
69+13=82,9.44222674481624,3
79+13=92,8.748974595584592,3
19+14=33,8.498831559748883,3
29+14=43,8.912151268884003,4
39+14=53,8.849376799548391,3
49+14=63,8.909949137261668,3
59+14=73,9.410663945099868,3
69+14=83,9.419888276278304,3
79+14=93,8.707091879628987,3
19+15=34,9.103927618755865,4
29+15=44,8.911366328781684,3
39+15=54,8.859186432390322,4
49+15=64,8.852453893345976,4
59+15=74,8.804986672305631,3
69+15=84,9.38934448253542,4
79+15=94,8.69289640077558,3
19+16=35,9.111851027776176,3
29+16=45,9.470191459107411,4
39+16=55,8.847033471869096,3
49+16=65,8.80476236501899,3
59+16=75,8.761428413734365,3
69+16=85,8.749794547080853,3
79+16=95,8.681021700803564,3
19+17=36,9.123307909022165,4
29+17=46,9.51342898090324,4
39+17=56,9.464539560119098,4
49+17=66,8.84036709929297,4
59+17=76,8.750653528460518,4
69+17=86,8.726299486292918,4
79+17=96,8.01009988317081,4
19+18=37,9.05556111859898,3
29+18=47,9.46133928962668,3
39+18=57,9.412766821507576,4
49+18=67,9.413630935463098,3
59+18=77,8.668754999681274,3
69+18=87,8.683499929590928,3
79+18=97,7.912988391152873,3
19+19=38,8.408064616909416,3
29+19=48,8.839385152294863,3
39+19=58,8.790055906840355,4
49+19=68,8.79971424239927,3
59+19=78,8.690725798719416,3
69+19=88,8.029817661988366,3
79+19=98,7.711108976449893,3
19+20=39,8.529566861533306,5
29+20=49,8.001393046400079,4
39+20=59,8.518835596489335,3
49+20=69,8.525605429405363,4
59+20=79,8.426492020544309,4
69+20=89,8.432671384225111,3
79+20=99,7.434948832129678,4
99+2=101,7.430380769784375,4
19+21=40,8.893336412452996,2
29+21=50,8.72374899213319,4
39+21=60,9.254322772527624,3
49+21=70,9.242073734786532,2
59+21=80,9.167549862286856,4
69+21=90,8.510317818900583,4
19+22=41,8.619518528958213,3
29+22=51,8.108047720107296,3
39+22=61,8.981249169742084,4
49+22=71,8.957594724103817,3
59+22=81,8.893495760986317,3
69+22=91,8.243414323082453,3
19+23=42,9.048423373998771,3
29+23=52,8.142792555449937,4
39+23=62,8.402811463335924,3
49+23=72,8.987173529610777,4
59+23=82,8.93949779388196,3
69+23=92,8.264512139744417,3
19+24=43,8.981265794363711,4
29+24=53,8.980282931920557,3
39+24=63,8.904359168015255,2
49+24=73,8.902658796113043,4
59+24=83,9.42244494539274,3
69+24=93,8.784881681752523,3
19+25=44,8.985819358081208,3
29+25=54,8.369381447486246,3
39+25=64,9.478554951975497,3
49+25=74,8.873547299451015,3
59+25=84,8.82783852648242,4
69+25=94,8.774693042429618,4
19+26=45,9.542088388437795,3
29+26=55,8.349101775077212,3
39+26=65,8.866544267835447,3
49+26=75,9.449103723839084,3
59+26=85,8.782690425058284,3
69+26=95,8.116578327153208,3
19+27=46,9.578469471100458,4
29+27=56,8.97522079838216,3
39+27=66,8.864341124639525,4
49+27=76,8.830815859452294,4
59+27=86,9.40468584019564,3
69+27=96,8.105627563006514,4
19+28=47,9.530249469988291,3
29+28=57,8.91458301840005,4
39+28=67,9.444749998231137,4
49+28=77,8.781006446452386,3
59+28=87,8.72775271223698,4
69+28=97,8.716265568076077,4
19+29=48,8.9047915226943,3
29+29=58,8.295048628705779,3
39+29=68,8.82651547720397,4
49+29=78,8.800846455037284,3
59+29=88,8.082476412232458,3
69+29=98,7.840752826902835,3
19+30=49,8.52759934295201,3
29+30=59,8.504771246351533,4
39+30=69,7.802764096077658,4
49+30=79,8.436368856717296,4
59+30=89,8.376473576966827,4
69+30=99,7.42778380295666,4
99+3=102,7.859405828773394,2
19+31=50,8.873778594173865,3
29+31=60,9.24990921774018,3
39+31=70,8.580221201595004,3
49+31=80,9.181153088428816,4
59+31=90,8.475974791011776,3
19+32=51,9.110449814428316,3
29+32=61,8.972446282959693,3
39+32=71,8.836831620971038,3
49+32=81,9.42113300623476,3
59+32=91,8.741451123098415,3
19+33=52,8.970941395513039,3
29+33=62,8.380800838458411,4
39+33=72,7.985621347414075,3
49+33=82,8.88714498327849,3
59+33=92,8.1719312063919,3
19+34=53,8.912401633942103,3
29+34=63,8.893762509310626,4
39+34=73,7.913640824113335,3
49+34=83,8.226284399065387,3
59+34=93,8.089533933941276,3
19+35=54,8.92257284861703,3
29+35=64,9.470965045042776,4
39+35=74,8.819845252750383,3
49+35=84,8.811406263503901,3
59+35=94,8.086860726613594,3
19+36=55,8.907891466445928,3
29+36=65,8.858017352950643,3
39+36=75,8.800493470969544,3
49+36=85,9.396541315548951,4
59+36=95,8.062303934786984,3
19+37=56,9.526488477021624,4
29+37=66,8.852709359751355,3
39+37=76,8.144140787604394,3
49+37=86,9.417171323737143,3
59+37=96,8.709832105821953,3
19+38=57,9.468974165256562,3
29+38=67,9.434953483408783,3
39+38=77,8.09324581452729,3
49+38=87,8.72876621891335,3
59+38=97,8.668150952246435,3
19+39=58,8.842243257054319,3
29+39=68,8.816804772751887,3
39+39=78,8.12427520295605,3
49+39=88,8.075740309978313,3
59+39=98,7.787269743860128,3
19+40=59,8.475698769491492,4
29+40=69,8.509881982558912,4
39+40=79,8.423237148523963,3
49+40=89,7.777416618671123,3
59+40=99,7.40080826619006,3
99+4=103,7.8407145550366115,3
19+41=60,8.866091163236682,4
29+41=70,9.23326164427437,3
39+41=80,9.174988990054455,4
49+41=90,7.870937606551788,4
19+42=61,9.127344651150626,3
29+42=71,8.94709007852199,3
39+42=81,9.41390705969582,3
49+42=91,8.170189295276144,3
19+43=62,9.569946303681778,3
29+43=72,8.964819810056635,4
39+43=82,8.87236186628937,4
49+43=92,8.20195727712712,4
19+44=63,8.964850087306218,3
29+44=73,8.887564654984525,4
39+44=83,8.207619930766116,4
49+44=93,7.235703109275564,4
19+45=64,8.908866031248577,4
29+45=74,8.858541646243205,3
39+45=84,8.799350262671995,3
49+45=94,7.175449194390991,3
19+46=65,8.859287860310797,3
29+46=75,9.439153741161808,3
39+46=85,9.385175361630663,3
49+46=95,8.09645670809053,3
19+47=66,8.89831299577874,3
29+47=76,8.819059513171041,4
39+47=86,9.40771204884178,4
49+47=96,8.129396529072658,3
19+48=67,9.47034162602598,3
29+48=77,8.763361649738528,3
39+48=87,8.718417198362644,3
49+48=97,8.077055392029513,3
19+49=68,8.850841030712775,3
29+49=78,8.785293341629215,3
39+49=88,8.062083458780842,3
49+49=98,7.177084356514978,3
19+50=69,8.458453321310714,4
29+50=79,8.3972026609769,4
39+50=89,8.354120402575735,4
49+50=99,7.384164081610072,4
99+5=104,7.7932626312049535,4
19+51=70,8.788450582775042,3
29+51=80,9.138559295192556,4
39+51=90,8.456777088318887,3
19+52=71,9.047311541718685,3
29+52=81,8.861717968083559,4
39+52=91,8.722186662241716,3
19+53=72,9.507552392887677,3
29+53=82,8.899151892634562,4
39+53=92,8.149856133508418,4
19+54=73,9.454217997242688,3
29+54=83,9.38545811798746,3
39+54=93,8.059787616387414,2
19+55=74,8.850490381000473,3
29+55=84,8.795345448321752,4
39+55=94,8.060256185767741,3
19+56=75,8.807704708215656,3
29+56=85,8.755246772710562,3
39+56=95,8.043880972519094,3
19+57=76,8.795960650108574,4
29+57=86,9.37075898446568,3
39+57=96,8.68833399688038,3
19+58=77,8.713326711157846,3
29+58=87,8.693979182951358,4
39+58=97,8.643777225393848,4
19+59=78,8.735140764024292,3
29+59=88,8.048080528738314,3
39+59=98,7.764605251933474,4
19+60=79,8.404500935374685,4
29+60=89,8.377540834127789,3
39+60=99,7.387165628669385,4
99+6=105,7.774652760748841,3
19+61=80,8.743548183803698,3
29+61=90,8.458069038232216,4
19+62=81,9.013934650187506,4
29+62=91,8.185143095314007,4
19+63=82,9.459081942565437,3
29+63=92,8.200364576875746,3
19+64=83,9.438098227981376,3
29+64=93,8.728692412740033,3
19+65=84,9.410794702024363,4
29+65=94,8.715103397497343,4
19+66=85,8.789112576750492,3
29+66=95,8.072167719067851,3
19+67=86,8.75991276858859,4
29+67=96,8.061052648266482,4
19+68=87,8.705908045490936,3
29+68=97,8.662532304682994,4
19+69=88,8.049823574805394,3
29+69=98,7.785465610440718,3
19+70=89,8.263509059511106,4
29+70=99,7.355619167361605,4
99+7=106,7.726827094892152,4
19+71=90,7.954628555124847,3
19+72=91,8.251017504498,3
19+73=92,8.724198800382686,3
19+74=93,8.686033375277995,3
19+75=94,8.673669996254205,3
19+76=95,8.665879711894997,3
19+77=96,8.01305262509838,4
19+78=97,7.913791735476096,3
19+79=98,7.694149491465234,3
19+80=99,7.296121428255519,4
99+8=107,7.637521216766216,3
99+9=108,6.703918923891603,3
29-10=19,8.215312819392054,3
39-10=29,8.656573778738581,3
49-10=39,8.669981659457223,6
59-10=49,8.604352688375494,3
69-10=59,8.616821704723524,3
79-10=69,8.577351337753491,3
89-10=79,8.485094916110707,2
99-10=89,7.526098604243866,3
29-11=18,8.489778191249922,3
39-11=28,9.2788369874616,3
49-11=38,9.30555570059138,2
59-11=48,9.26881996836362,3
69-11=58,9.26848863671822,3
79-11=68,9.21050006981124,2
89-11=78,8.488782270349713,3
99-11=88,7.794946983032793,3
29-12=17,8.722370076795139,3
39-12=27,9.14047800359164,3
49-12=37,9.64027206755972,3
59-12=47,9.62368027328988,3
69-12=57,9.606355128506287,3
79-12=67,8.925192403253666,4
89-12=77,8.878998804555497,3
99-12=87,8.84176263277784,3
29-13=16,9.29448529015882,3
39-13=26,9.08143762973523,4
49-13=36,9.109724638848952,3
59-13=46,9.643326558268011,3
69-13=56,9.015992708531224,3
79-13=66,9.00478997354304,3
89-13=76,9.581129017215934,3
99-13=86,8.904537442258858,3
